robot_id,task_type,task_duration,energy_consumption,position_coordinates,robot_speed,sensor_id,sensor_type,sensor_reading,timestamp,data_size,network_load,network_latency,packet_loss_rate,network_type,slice_id,slice_bandwidth,command_delay,feedback_delay,data_transfer_time,total_delay,signal_strength,latency,resource_allocation,error_rate
R353,Pick-and-Place,133.09770908050476,5.60616695202113,"(3.0048875863263893, 8.032634006271282, 2.720025737309897)",1.1952377668283918,S7,Motion,80.09383487731637,2025-01-21 10:52:00,1481,80.26262053370891,8.451267377862125,2.0304106627988547,5G,Slice4,860,16.6483620767783,26.43298667760145,11.189603262167791,62.32548962733952,-58.65379648380766,16.908434827917752,93.11621831294718,0.8510037667972491
R354,Pick-and-Place,97.99339531114184,7.420437687989761,"(3.464692870786672, 9.73045349514161, 9.797343347738597)",0.6951036224989124,S2,Pressure,91.15189852616138,2025-01-21 10:53:00,1019,88.60316714285926,17.08689298937352,1.356940941183824,5G,Slice4,1690,11.585622332317218,12.255938377331539,24.11764889363443,57.517403051959704,-50.42545814781528,16.60701122853551,85.37543803486743,0.18319824512663485
R355,Welding,127.29072396373725,6.207314934136674,"(6.317748436527554, 2.571185039986945, 9.486540809029906)",0.5867343480278495,S5,Temperature,70.29540475036033,2025-01-21 10:54:00,560,90.50692149421636,8.139827240705255,1.2043903185274134,Wi-Fi,Slice2,1728,15.990851231199597,23.71752550172929,26.665425640716958,72.62359727984332,-51.7141447073781,13.777921780892807,85.54606716309033,0.4860575419026809
R356,Pick-and-Place,110.60514598979216,7.110721505099571,"(7.388013832681897, 8.929645917048273, 4.479436402077033)",0.9835205059175716,S7,Motion,95.51130757899116,2025-01-21 10:55:00,1871,92.10612934822386,17.940127444185887,2.2166016038634933,6G,Slice1,1209,12.984565457722493,28.106436567521797,11.660775156203728,58.70703652499144,-56.77735169676046,13.77135212505957,92.243417777942,0.9882621151431868
R357,Assembly,114.06182860313496,7.817587608133897,"(9.106430158345454, 9.623007491122399, 4.279146901877854)",0.6172209420542514,S5,Pressure,84.98855235996285,2025-01-21 10:56:00,1039,89.66207585739765,5.270903296399408,2.413641937383917,Wi-Fi,Slice2,966,9.691410911327239,26.536142255620657,21.899069775616212,67.09608975137448,-40.319780864811285,15.187375186153352,94.77425474542466,0.028836326921705346
R358,Pick-and-Place,60.03401082083178,4.507744230696705,"(9.33615377835094, 8.673546391153579, 2.336090320362368)",1.2562090950000404,S2,Pressure,99.12714134349608,2025-01-21 10:57:00,1715,87.03651531292928,5.9530358363587785,1.9812367340820298,5G,Slice1,937,18.130568949908497,18.309867933918287,18.05552268696666,59.67699587823037,-53.465759914157985,15.630212577678577,81.71657245275271,0.30543276608787084
R359,Pick-and-Place,104.93096136472165,5.0090113354206816,"(5.3422040993124735, 8.238017499205379, 1.0314676087836105)",1.4373227806103097,S8,Motion,75.43750766654657,2025-01-21 10:58:00,1569,79.62396806593893,11.034420171144781,3.916450462194332,5G,Slice3,1918,15.829654426977962,28.75483309869644,11.825033182380961,61.50703394610797,-45.8288562255639,6.62254081326139,94.80045194120636,0.6193482489588372
R360,Assembly,87.84483841132243,4.961249241186698,"(6.593503030992501, 9.097268379341969, 9.823905545175666)",0.617834041294203,S5,Temperature,96.04891054483983,2025-01-21 10:59:00,760,70.0453008467313,8.357271290846432,1.7022054004970921,5G,Slice4,1328,19.04188357310202,20.403204460487913,17.29636192615714,66.10840724929317,-58.15029188352902,10.025128549365437,83.10923783824603,0.3777968239094115
R361,Welding,100.5415786539018,6.308798985690245,"(0.658921650319727, 1.9128915669651436, 4.074052716113488)",1.430644179299565,S5,Pressure,77.65261667264194,2025-01-21 10:00:00,1983,93.6710637916879,12.013834227481501,4.374697028013356,Wi-Fi,Slice4,1903,5.237571064173113,21.15620251470869,17.589227611869298,51.515751190293834,-53.115092883561914,9.700515416859172,84.42663290276428,0.7334018493349057
R362,Assembly,172.60265981377233,4.652458700466715,"(2.492037705912873, 3.418656017623504, 1.6826044433800413)",1.0398164659403075,S6,Motion,85.75422555308889,2025-01-21 10:01:00,1230,77.83190027845447,12.901389315383229,1.621254369259853,6G,Slice4,1599,8.798792254485743,28.18464752923003,12.035090570020316,54.264293497359645,-69.84057492535413,9.921045267284867,89.90580257301333,0.7304137528817927
R363,Assembly,106.61303457473227,6.677648257014574,"(2.161358123109207, 5.9087192297425855, 9.132059618141724)",1.2775826094294684,S2,Pressure,88.68223829132432,2025-01-21 10:02:00,1471,91.49636225837804,8.777220530136976,4.9051474455753805,5G,Slice4,1951,8.152637528508851,19.95375919095544,19.520414137602398,57.1343389543232,-68.95780157665655,9.79819365001645,88.94986837995636,0.6048017618439638
R364,Welding,145.6092793806879,6.784125627956454,"(3.4247521918630417, 1.0796244811083555, 0.6964586774826564)",1.0478296248188026,S9,Pressure,85.29206530011811,2025-01-21 10:03:00,606,73.52774120831623,14.131969402705904,0.8964811763002423,5G,Slice3,1842,9.940671005513266,21.755908101327442,26.94593491070988,65.84888570130093,-69.46126408749546,6.117656927279601,87.6558908202306,0.9694393756758783
R365,Assembly,169.83511261588535,4.373191421906974,"(5.208740366348858, 8.363842356312256, 8.301925630695713)",1.451746141976606,S6,Pressure,76.23311888319185,2025-01-21 10:04:00,648,82.84259664056388,8.603938767483971,0.623487235618016,5G,Slice4,1461,7.679433151314493,16.754959934696945,18.368989943509163,50.34607748700914,-55.697383734750154,9.06011908947934,80.43756002861112,0.6051016222371507
R366,Assembly,190.18019007007854,5.525661375133426,"(0.7866205831425865, 1.7187370253924683, 0.5922330539660747)",0.5159366283120541,S9,Pressure,80.23282949762205,2025-01-21 10:05:00,1032,81.03074172729292,5.975011834233327,4.126542012114912,5G,Slice4,839,11.96874146658869,24.887364086079813,22.388901476363067,68.2603852407203,-57.04584697642264,16.787127263665248,86.93685225597721,0.9409657878427938
R367,Pick-and-Place,106.94735336874945,6.431837403329368,"(5.757852108894116, 1.6362400021023382, 1.249198107406334)",0.4293444388697598,S5,Temperature,92.58958579117555,2025-01-21 10:06:00,1070,88.28052774683115,18.079776443674355,0.4902892428122879,5G,Slice2,1482,17.512079907853774,19.7940806371571,25.25142225583106,71.72447092300025,-59.559191104338424,18.382293753049414,87.05709979515736,0.52780736355883
R368,Welding,173.77702607260954,4.530415962987244,"(2.3339626945812695, 4.533706056041574, 5.171208881133305)",1.2399715275755745,S6,Temperature,93.69593863106616,2025-01-21 10:07:00,909,81.22079232951621,5.9428623120857145,2.3802938475099844,Wi-Fi,Slice2,1518,13.072056015663273,19.376379160304825,15.875237460547726,54.71040644513897,-54.993055632225946,7.409047196444735,85.11028135362203,0.3239792747100996
R369,Pick-and-Place,69.33552205082344,7.318674721060381,"(5.623783803844021, 6.708266807759353, 7.030939037594328)",0.7206325505267902,S3,Pressure,88.18045007438329,2025-01-21 10:08:00,1413,94.23892188057962,16.193815177194324,0.878000698542587,Wi-Fi,Slice4,1669,10.367199195539143,15.509158202763405,26.14421992850835,58.85554366222063,-60.489970907970886,17.749813897535155,92.69431004729691,0.3563666377550566
R370,Welding,89.30028661421679,4.014878643272237,"(2.4150622685606127, 5.097231716035652, 3.7995995225975254)",0.8933337508028972,S3,Motion,93.17232998881852,2025-01-21 10:09:00,1242,73.33788878382049,5.7193659865548145,3.877047572962473,Wi-Fi,Slice4,1736,7.247941983298274,21.43657542365382,15.072849486827511,49.89767597827971,-69.65421957841045,6.955110853536079,84.63902167249543,0.11687876059093905
R371,Welding,60.22111895090766,7.486028853962539,"(0.303795799544625, 7.127537547625842, 0.4625818926128389)",0.6928702693334039,S8,Pressure,75.75508343803031,2025-01-21 10:10:00,1763,70.55336127573743,14.610653370908322,2.0696302902629444,6G,Slice3,1356,14.810346164881407,18.32434062064629,13.59318578059824,55.17341797356006,-53.04783150889919,17.880080823942443,81.7621384831474,0.7856666019444561
R372,Pick-and-Place,185.50620001630136,6.544875314677379,"(7.3068409742077645, 9.180105100943504, 9.118724848450075)",1.2128404312366003,S3,Temperature,76.11328102573191,2025-01-21 10:11:00,2012,94.054647737295,18.522287766511237,1.3519161765532817,Wi-Fi,Slice2,1498,19.29980120651383,12.021771883484298,16.1769454956324,55.55530365112244,-41.07837609605532,6.433616714939017,80.3382383229513,0.05574959847032801
R373,Welding,187.0942200888366,6.885031631735298,"(6.771063661962783, 5.225728202618095, 7.819526169721519)",0.5712127920377499,S6,Temperature,77.43797349417422,2025-01-21 10:12:00,535,93.30334788495708,15.808796290559561,3.8288166052376997,Wi-Fi,Slice4,1288,8.473744869334991,13.624360872272344,26.20606598246665,53.97936240747672,-55.940450890108444,19.078673593790498,82.78748083348013,0.9779934237382346
R374,Welding,79.50153651699412,4.089089820268896,"(8.691216142810346, 5.541287162104563, 6.087229421782164)",1.4196873222995752,S6,Temperature,90.7256051301944,2025-01-21 10:13:00,1436,72.90871124643509,10.402432298206872,4.841039638516832,5G,Slice1,1362,14.775196923176404,24.252028145967863,23.760610379039626,69.38441984829076,-62.433927935220076,19.338781999430665,93.84949262404893,0.4573166098928203
R375,Welding,82.78865414355162,5.956536126863629,"(7.938432928678613, 6.613603936613057, 1.0779224736554127)",0.9363397637363877,S8,Temperature,85.89685889661824,2025-01-21 10:14:00,1044,87.00115140935675,14.527354832959025,4.547777142186012,5G,Slice3,1744,11.099087795691435,21.53934620936742,13.043492037638359,51.56514119204956,-61.43915842006436,19.338050649027792,91.01162871846354,0.6616933016915032
R376,Welding,77.86070564833702,7.437331278895007,"(5.94832713887504, 3.3532900745893546, 8.158552557456904)",1.2828209877834866,S7,Temperature,72.87070348174004,2025-01-21 10:15:00,1678,93.99065384474328,10.362044682526122,0.32947009105959824,Wi-Fi,Slice2,1097,15.19327754859026,11.341874652597575,21.874115659028693,57.269426790078306,-45.153617263402175,7.557955840906629,93.46128575117261,0.6561460918474422
R377,Pick-and-Place,100.98381680164239,4.316745636434503,"(4.878228373818811, 3.145815465462273, 2.020831650079237)",1.4479063438809474,S9,Pressure,75.24125776146357,2025-01-21 10:16:00,1790,76.71449010832417,17.915944047195794,0.3493096034233084,Wi-Fi,Slice1,1419,10.167588400910947,11.230860682696736,15.39947273710924,45.640027176303136,-43.44954026358224,8.322907278535506,86.95321758888383,0.4703240479372064
R378,Pick-and-Place,168.63675897413393,7.190169915946639,"(5.379195263292431, 3.0968195831295144, 1.4503273374988845)",1.2104856173930991,S8,Motion,89.66360369480692,2025-01-21 10:17:00,1324,83.57103435835187,12.944667905527002,1.738850488022189,6G,Slice1,1186,5.020332867469232,19.941786187015943,25.0561798902202,59.13464221027924,-43.61809020082347,12.315783024730543,89.45954285794475,0.07951971329649876
R379,Welding,81.67420568204294,5.478572470490086,"(3.293053128645993, 4.235405772415081, 5.716366179741326)",1.3931643117692956,S8,Pressure,98.7498305944416,2025-01-21 10:18:00,538,82.78702616970958,14.660396556679162,0.5111208556597224,Wi-Fi,Slice4,1570,17.726265896457665,10.408032213764127,22.089779645169187,56.6092049997391,-44.12995250680805,9.251917238961187,90.30133580422863,0.6742196324473969
R380,Assembly,185.24370226913607,6.1701914492025836,"(9.784443921535695, 8.100177780462634, 5.55704860391946)",1.441744305958795,S8,Temperature,82.54392048912794,2025-01-21 10:19:00,643,76.62587295351369,13.042884189233062,2.2457410136610627,5G,Slice4,1824,15.779056110352935,14.274733759638213,13.939072604174427,51.056654075552544,-63.166649751465954,13.757874009620231,85.57195009001707,0.4489117225927901
R381,Pick-and-Place,115.27210758481343,7.813297059548553,"(4.851319077143348, 9.73780500978929, 0.08198321130962194)",1.3886969122869814,S3,Pressure,86.76522612864,2025-01-21 10:20:00,1294,86.3441125773309,5.382090376026607,0.31804498088250366,6G,Slice2,974,12.464743317578273,14.283525054791737,11.201463367099649,44.57724843010033,-65.68937124447362,15.648996101513694,88.00588120507166,0.14383447099031088
R382,Welding,173.14198686338977,4.70477762465699,"(6.06216642220766, 3.3692191307674557, 5.854859383150356)",0.7472189896805566,S6,Motion,76.68850025673261,2025-01-21 10:21:00,1313,83.09396241382125,5.367203987198,3.953514518730569,6G,Slice3,1979,12.784060463971354,22.11518978717944,29.257409880036192,72.10401414665321,-55.864823218655744,13.601024388465557,93.9185094479304,0.8283781456016462
R383,Assembly,93.21561091199922,5.050534449464294,"(5.04421039715213, 7.4404945122857775, 5.032192071829621)",0.47457603541092386,S8,Temperature,94.17910386012862,2025-01-21 10:22:00,571,87.9304807752605,17.49397472589372,3.713607485932087,Wi-Fi,Slice4,1798,12.881479974644634,23.83011091627189,27.66699402044208,71.85716996174997,-60.60247778533534,16.30499206864372,83.30099382177038,0.38853114800604205
R384,Pick-and-Place,116.5335407346499,4.85897800963343,"(3.5596839083223655, 2.84104149227433, 1.7608928794385392)",1.2176662049222224,S8,Temperature,99.46232135906892,2025-01-21 10:23:00,1665,71.99956206991887,6.34738628858126,2.953768606765324,Wi-Fi,Slice3,1101,11.477655384680446,11.078651656817424,20.330930207785244,50.410934626184876,-65.51352044329167,6.557590791663914,81.85358735899236,0.10102824649125852
R385,Assembly,164.7093111835984,4.787733949763481,"(7.772955758390735, 8.320947360831148, 3.612663884059896)",0.6346993748362684,S6,Motion,76.29678526914992,2025-01-21 10:24:00,1839,88.4162968806197,6.703468114663065,4.030058552442422,Wi-Fi,Slice1,1721,13.85571447805791,11.402360914939793,10.52595453369337,42.08917325315832,-53.85797347795532,18.61424579337841,92.6965276446096,0.49044645992097546
R386,Assembly,117.59753044646517,7.790931216025221,"(1.2637014194700513, 9.736921348501987, 2.3063864021426395)",1.2501613300200385,S4,Pressure,74.90665115241454,2025-01-21 10:25:00,1052,84.16109212716566,12.076344640863114,2.4790973632426954,Wi-Fi,Slice3,1108,6.703809760680123,16.830521508427275,29.292457112340358,60.37290107308314,-51.1733192838806,10.345797177845423,84.85231642464719,0.023146771915008357
R387,Pick-and-Place,127.70526094523328,4.631322904724492,"(7.643240002067037, 4.92674330311003, 3.3899397016157327)",0.5615997999252197,S6,Pressure,92.5845107826643,2025-01-21 10:26:00,1555,80.37119016401364,16.51791384688783,0.20254586470660918,5G,Slice3,1391,6.30623074387143,10.730407587627477,22.405773051771696,45.91388025321431,-67.40662740479804,16.391430574347297,84.71066004526466,0.4595995496382236
R388,Pick-and-Place,71.7423233972817,7.971215912744057,"(1.271824536325109, 0.7234838383605735, 8.78530749207156)",0.7320181269821846,S6,Temperature,87.50266045549006,2025-01-21 10:27:00,1970,80.26751001466357,15.806241036385144,2.557680971173959,Wi-Fi,Slice1,1926,9.63178487528879,15.848836091790314,25.965459930926112,60.36276435762832,-59.4309293686972,9.484215921196704,88.39737183324185,0.00836565998414418
R389,Assembly,62.66607729840086,6.929818516534919,"(9.33113221168653, 6.571976616400622, 4.39029243980448)",0.44936911811998986,S5,Temperature,84.10888668074725,2025-01-21 10:28:00,1718,73.60419539545124,18.804085532036115,2.2038262383768448,Wi-Fi,Slice1,1544,11.813417357103038,14.775317880079466,26.7112959714247,62.21962913294491,-45.274600011239244,15.854141566369272,92.49024835430077,0.20082875017492086
R390,Welding,156.85856319243555,6.549569991740539,"(7.16354482874087, 2.242583831512317, 0.9843470904498974)",1.4084872358822542,S1,Temperature,83.28742294125891,2025-01-21 10:29:00,1312,92.85391154133752,13.196315185401541,1.7810565862693462,6G,Slice2,1419,11.432585229460859,17.986522927830208,13.694278191397665,50.090786488847016,-64.76049803633896,17.73186879163761,84.47292316813399,0.59856435015831
R391,Pick-and-Place,105.09128054427721,6.314341394371799,"(0.7509364580531397, 9.433572987098817, 3.6508367328440072)",1.4038426397173054,S4,Pressure,88.20158739346695,2025-01-21 10:30:00,589,85.9500808804062,14.430820805383732,2.7686411569918064,6G,Slice2,1239,18.08694222625511,14.312795254516983,11.676083181901216,51.4902928456663,-54.57757913142181,17.437726699248763,86.65675368923503,0.5708530255443127
R392,Welding,65.34838972603475,6.460859586387656,"(8.280432857742522, 1.5750054807580383, 5.943317339265958)",1.0529715988910557,S6,Temperature,73.70390721192209,2025-01-21 10:31:00,1002,79.84297924132593,8.41132593085294,0.8566227222718747,Wi-Fi,Slice2,1695,7.213277702430499,25.938955111504498,11.257852449049736,52.8430177735569,-59.00629237740426,16.336868643279537,94.46575128176056,0.1145452995864823
R393,Assembly,190.0965365277049,5.213812865798425,"(8.639358074599548, 7.815231295330671, 9.308076723447618)",0.6703253434044767,S4,Temperature,78.23633754221333,2025-01-21 10:32:00,1372,74.25325818459022,16.428309183361286,3.8673700891138396,5G,Slice4,1993,13.429720124395688,14.285108686863687,16.81766030984714,53.45726719753905,-64.23899042915511,14.575126258716345,89.81849286835397,0.9540939149023007
R394,Welding,152.61340538046449,6.36765761767628,"(7.362798987834215, 5.713395284530771, 0.6675025485075692)",0.5280900764931826,S1,Pressure,72.38935387104297,2025-01-21 10:33:00,1043,74.20577108009208,15.407680794083994,3.226993371562425,5G,Slice3,972,16.323087933628408,22.97390085066071,22.748907574358043,69.8130348625825,-69.65830995734342,15.447607752153337,85.64062686663735,0.9426097101586556
